Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A17007B_001,SE_A17007B_002,SE_A17007B_003,SE_A17007B_004,SE_A17007B_005,SE_A17007B_006,SE_A17007B_007,SE_A17007B_008,SE_A17007B_009,SE_A17007B_010,SE_A17007B_011,SE_A17007B_012,SE_A17007B_013,SE_A17007B_014,SE_A14006_001,SE_A17007A_001,SE_A17007A_002,SE_A17007A_003,SE_A17007A_004,SE_A17007A_005,SE_A17007A_006,SE_A17007A_007,SE_A17007A_008,SE_A17007A_009,SE_A17007A_010,SE_A17007A_011,SE_A17007A_012,SE_A17007A_013,SE_A17007A_014,SE_A00002_001,SE_A00002_002,SE_A00002_003
"060710091191","15000US060710091191","Block Group 1, Census Tract 91.19, San Bernardino County, California","Block Group 1, Census Tract 91.19, San Bernardino County, California","ca","150","00","ACSSF","0026519",,,,,"06","071",,,,"009119","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175,0,42,10,0,12,0,83,28,0,0,0,0,0,82639,243,20,76,0,12,0,0,0,28,0,0,69,10,28,1595,253.4263,6.29374190150688
"060710091192","15000US060710091192","Block Group 2, Census Tract 91.19, San Bernardino County, California","Block Group 2, Census Tract 91.19, San Bernardino County, California","ca","150","00","ACSSF","0026520",,,,,"06","071",,,,"009119","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298,112,111,32,0,0,0,0,22,21,0,0,0,0,63846,343,79,51,0,32,0,0,0,20,11,0,94,10,46,1582,154.353,10.2492312705696
"060710091193","15000US060710091193","Block Group 3, Census Tract 91.19, San Bernardino County, California","Block Group 3, Census Tract 91.19, San Bernardino County, California","ca","150","00","ACSSF","0026521",,,,,"06","071",,,,"009119","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,26,54,11,0,15,18,0,0,147,0,14,9,0,52981,400,8,82,0,0,0,0,0,16,0,0,194,58,42,2374,293.2208,8.09628693260355
"060710092011","15000US060710092011","Block Group 1, Census Tract 92.01, San Bernardino County, California","Block Group 1, Census Tract 92.01, San Bernardino County, California","ca","150","00","ACSSF","0026522",,,,,"06","071",,,,"009201","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,37,150,0,0,35,0,0,74,53,0,0,0,0,69500,408,82,86,0,0,14,0,0,57,48,0,48,73,0,1684,252.9913,6.65635670898861
"060710092012","15000US060710092012","Block Group 2, Census Tract 92.01, San Bernardino County, California","Block Group 2, Census Tract 92.01, San Bernardino County, California","ca","150","00","ACSSF","0026523",,,,,"06","071",,,,"009201","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296,22,67,0,0,15,0,0,56,103,0,0,0,33,25043,157,22,27,0,0,29,0,0,16,25,0,30,8,0,1121,191.4407,5.85559971706433
"060710092013","15000US060710092013","Block Group 3, Census Tract 92.01, San Bernardino County, California","Block Group 3, Census Tract 92.01, San Bernardino County, California","ca","150","00","ACSSF","0026524",,,,,"06","071",,,,"009201","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,34,92,0,22,26,0,0,36,69,0,40,0,29,90816,332,16,113,5,0,0,0,0,31,0,0,92,23,52,1647,3168.938,0.519732523857253
"060710092021","15000US060710092021","Block Group 1, Census Tract 92.02, San Bernardino County, California","Block Group 1, Census Tract 92.02, San Bernardino County, California","ca","150","00","ACSSF","0026525",,,,,"06","071",,,,"009202","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291,40,94,0,0,24,4,32,35,54,0,0,2,6,52841,359,92,50,0,4,22,4,0,51,5,0,104,4,23,1428,10.53115,135.597724777103
"060710092022","15000US060710092022","Block Group 2, Census Tract 92.02, San Bernardino County, California","Block Group 2, Census Tract 92.02, San Bernardino County, California","ca","150","00","ACSSF","0026526",,,,,"06","071",,,,"009202","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276,43,82,10,0,0,5,21,30,52,0,0,13,20,78750,174,4,16,0,0,0,5,13,0,11,0,84,16,25,1020,34.84072,29.2760862212489
"060710093001","15000US060710093001","Block Group 1, Census Tract 93, San Bernardino County, California","Block Group 1, Census Tract 93, San Bernardino County, California","ca","150","00","ACSSF","0026527",,,,,"06","071",,,,"009300","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219,0,31,0,0,15,6,47,70,30,0,0,0,20,39000,219,7,14,0,0,14,0,29,51,0,5,18,20,61,1263,284.8037,4.43463251567189
"060710094001","15000US060710094001","Block Group 1, Census Tract 94, San Bernardino County, California","Block Group 1, Census Tract 94, San Bernardino County, California","ca","150","00","ACSSF","0026528",,,,,"06","071",,,,"009400","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,23,36,0,0,0,26,0,21,9,0,0,0,0,21471,149,0,0,9,9,45,0,0,0,10,0,16,41,19,1263,429.774,2.93875377028774
"060710094002","15000US060710094002","Block Group 2, Census Tract 94, San Bernardino County, California","Block Group 2, Census Tract 94, San Bernardino County, California","ca","150","00","ACSSF","0026529",,,,,"06","071",,,,"009400","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321,0,44,17,0,42,31,41,129,0,0,0,0,17,18836,247,9,37,0,0,6,7,40,0,23,9,81,35,0,2359,1741.836,1.35431824394553
"060710095001","15000US060710095001","Block Group 1, Census Tract 95, San Bernardino County, California","Block Group 1, Census Tract 95, San Bernardino County, California","ca","150","00","ACSSF","0026530",,,,,"06","071",,,,"009500","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239,20,0,0,0,25,19,35,27,52,0,0,16,45,19732,166,16,21,0,0,0,9,0,0,50,0,35,24,11,1254,5308.55,0.236222716089804
"060710095002","15000US060710095002","Block Group 2, Census Tract 95, San Bernardino County, California","Block Group 2, Census Tract 95, San Bernardino County, California","ca","150","00","ACSSF","0026531",,,,,"06","071",,,,"009500","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146,25,0,0,0,0,8,56,0,43,0,0,0,14,58487,444,28,28,17,0,133,18,0,28,0,9,53,0,130,1197,3562.193,0.336028970018394
"060710095003","15000US060710095003","Block Group 3, Census Tract 95, San Bernardino County, California","Block Group 3, Census Tract 95, San Bernardino County, California","ca","150","00","ACSSF","0026532",,,,,"06","071",,,,"009500","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218,0,69,0,0,25,0,15,0,93,0,16,0,0,51204,131,0,13,0,10,0,0,0,0,3,0,105,0,0,1055,4711.042,0.223941964209873
"060710095004","15000US060710095004","Block Group 4, Census Tract 95, San Bernardino County, California","Block Group 4, Census Tract 95, San Bernardino County, California","ca","150","00","ACSSF","0026533",,,,,"06","071",,,,"009500","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531,0,51,14,16,0,0,149,89,64,0,0,70,78,19647,242,30,24,0,0,41,0,0,90,0,0,42,15,0,2267,6396.816,0.354395078278355
"060710095005","15000US060710095005","Block Group 5, Census Tract 95, San Bernardino County, California","Block Group 5, Census Tract 95, San Bernardino County, California","ca","150","00","ACSSF","0026534",,,,,"06","071",,,,"009500","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,0,46,0,0,16,0,17,35,39,0,11,0,0,45817,253,0,0,0,0,14,36,0,16,35,0,104,15,33,1192,1307.87,0.911405381028792
"060710097071","15000US060710097071","Block Group 1, Census Tract 97.07, San Bernardino County, California","Block Group 1, Census Tract 97.07, San Bernardino County, California","ca","150","00","ACSSF","0026535",,,,,"06","071",,,,"009707","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372,51,65,0,0,0,0,65,131,45,0,0,0,15,40304,210,59,14,0,0,0,0,0,0,0,0,65,0,72,3374,2149.073,1.5699790887062
"060710097072","15000US060710097072","Block Group 2, Census Tract 97.07, San Bernardino County, California","Block Group 2, Census Tract 97.07, San Bernardino County, California","ca","150","00","ACSSF","0026536",,,,,"06","071",,,,"009707","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335,28,149,0,0,25,46,16,30,26,0,0,3,12,50985,620,15,192,0,17,10,0,0,41,27,0,174,97,47,2895,457.2379,6.33149651658618
"060710097081","15000US060710097081","Block Group 1, Census Tract 97.08, San Bernardino County, California","Block Group 1, Census Tract 97.08, San Bernardino County, California","ca","150","00","ACSSF","0026537",,,,,"06","071",,,,"009708","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187,14,78,15,0,0,0,13,25,17,0,0,0,25,38500,210,18,12,0,0,0,0,9,11,60,0,10,25,65,1243,95.18916,13.0582103083103
"060710097082","15000US060710097082","Block Group 2, Census Tract 97.08, San Bernardino County, California","Block Group 2, Census Tract 97.08, San Bernardino County, California","ca","150","00","ACSSF","0026538",,,,,"06","071",,,,"009708","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379,35,39,0,0,30,0,39,166,47,0,0,11,12,54394,837,75,114,0,46,67,80,11,72,82,0,196,40,54,2642,147.4742,17.9149926563366
"060710097083","15000US060710097083","Block Group 3, Census Tract 97.08, San Bernardino County, California","Block Group 3, Census Tract 97.08, San Bernardino County, California","ca","150","00","ACSSF","0026539",,,,,"06","071",,,,"009708","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,8,6,0,0,8,9,43,0,16,0,114,0,0,37222,171,19,9,0,27,0,0,26,9,38,0,8,21,14,960,18.12038,52.9790130301762
"060710097091","15000US060710097091","Block Group 1, Census Tract 97.09, San Bernardino County, California","Block Group 1, Census Tract 97.09, San Bernardino County, California","ca","150","00","ACSSF","0026540",,,,,"06","071",,,,"009709","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517,9,75,0,0,78,0,49,94,112,0,0,72,28,40773,339,36,14,0,9,59,62,0,10,35,0,74,0,40,3180,2129.242,1.49348915902313
"060710097092","15000US060710097092","Block Group 2, Census Tract 97.09, San Bernardino County, California","Block Group 2, Census Tract 97.09, San Bernardino County, California","ca","150","00","ACSSF","0026541",,,,,"06","071",,,,"009709","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186,0,52,0,4,17,0,13,80,20,0,0,0,0,34228,160,7,44,0,5,0,0,0,0,34,0,64,6,0,981,1310.048,0.748827407694553
"060710097093","15000US060710097093","Block Group 3, Census Tract 97.09, San Bernardino County, California","Block Group 3, Census Tract 97.09, San Bernardino County, California","ca","150","00","ACSSF","0026542",,,,,"06","071",,,,"009709","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327,23,105,8,0,25,0,17,38,69,0,0,0,42,43083,407,48,11,0,26,25,63,0,31,21,0,111,43,28,2018,2713.037,0.743815801463173
"060710097101","15000US060710097101","Block Group 1, Census Tract 97.10, San Bernardino County, California","Block Group 1, Census Tract 97.10, San Bernardino County, California","ca","150","00","ACSSF","0026543",,,,,"06","071",,,,"009710","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778,21,185,37,0,73,0,43,115,206,16,0,0,82,42619,722,14,182,0,25,11,0,70,49,76,18,73,112,92,4493,4448.074,1.01010004679558
"060710097102","15000US060710097102","Block Group 2, Census Tract 97.10, San Bernardino County, California","Block Group 2, Census Tract 97.10, San Bernardino County, California","ca","150","00","ACSSF","0026544",,,,,"06","071",,,,"009710","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310,0,64,16,0,86,0,25,31,88,0,0,0,0,24737,152,0,32,0,19,0,30,0,18,0,0,24,0,29,1812,4194.571,0.431986943568851
"060710097103","15000US060710097103","Block Group 3, Census Tract 97.10, San Bernardino County, California","Block Group 3, Census Tract 97.10, San Bernardino County, California","ca","150","00","ACSSF","0026545",,,,,"06","071",,,,"009710","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,0,67,0,18,12,9,12,15,26,0,0,0,0,47083,180,0,30,0,0,27,0,0,23,15,0,60,0,25,902,1700.204,0.53052446575042
"060710097111","15000US060710097111","Block Group 1, Census Tract 97.11, San Bernardino County, California","Block Group 1, Census Tract 97.11, San Bernardino County, California","ca","150","00","ACSSF","0026546",,,,,"06","071",,,,"009711","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487,40,209,0,0,79,0,80,48,31,0,0,0,0,90780,606,62,184,0,149,12,38,17,20,43,0,48,16,17,2411,1984.633,1.21483420000402
"060710097112","15000US060710097112","Block Group 2, Census Tract 97.11, San Bernardino County, California","Block Group 2, Census Tract 97.11, San Bernardino County, California","ca","150","00","ACSSF","0026547",,,,,"06","071",,,,"009711","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416,12,74,52,0,12,0,52,88,85,0,0,9,32,89327,664,51,307,0,54,0,10,0,56,82,0,30,0,74,2892,1879.098,1.53903608819809
"060710097113","15000US060710097113","Block Group 3, Census Tract 97.11, San Bernardino County, California","Block Group 3, Census Tract 97.11, San Bernardino County, California","ca","150","00","ACSSF","0026548",,,,,"06","071",,,,"009711","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146,0,12,18,0,33,0,25,0,29,0,29,0,0,27294,293,0,12,0,58,37,0,0,63,21,0,67,18,17,1554,3113.554,0.499108103975771
"060710097114","15000US060710097114","Block Group 4, Census Tract 97.11, San Bernardino County, California","Block Group 4, Census Tract 97.11, San Bernardino County, California","ca","150","00","ACSSF","0026549",,,,,"06","071",,,,"009711","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415,118,131,15,0,14,0,25,60,41,0,0,11,0,50573,445,106,86,16,41,0,19,0,24,0,0,64,11,78,2518,1280.878,1.96583922396552
"060710097121","15000US060710097121","Block Group 1, Census Tract 97.12, San Bernardino County, California","Block Group 1, Census Tract 97.12, San Bernardino County, California","ca","150","00","ACSSF","0026550",,,,,"06","071",,,,"009712","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,12,24,19,0,65,0,0,0,19,0,0,0,0,22409,150,0,0,0,0,49,12,0,0,0,0,49,0,40,1533,1533.816,0.999467951202863
"060710097122","15000US060710097122","Block Group 2, Census Tract 97.12, San Bernardino County, California","Block Group 2, Census Tract 97.12, San Bernardino County, California","ca","150","00","ACSSF","0026551",,,,,"06","071",,,,"009712","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413,20,82,94,0,61,8,34,66,48,0,0,0,0,32532,382,7,36,0,14,4,18,0,59,0,0,78,37,129,1932,1683.661,1.14749952509432
"060710097123","15000US060710097123","Block Group 3, Census Tract 97.12, San Bernardino County, California","Block Group 3, Census Tract 97.12, San Bernardino County, California","ca","150","00","ACSSF","0026552",,,,,"06","071",,,,"009712","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142,23,0,0,0,5,0,70,8,10,0,0,0,26,32500,298,29,0,0,0,0,12,0,0,56,0,158,0,43,1256,1752.003,0.716893669005416
"060710097124","15000US060710097124","Block Group 4, Census Tract 97.12, San Bernardino County, California","Block Group 4, Census Tract 97.12, San Bernardino County, California","ca","150","00","ACSSF","0026553",,,,,"06","071",,,,"009712","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281,5,55,11,11,22,0,59,43,65,0,0,10,0,26540,245,17,5,0,0,0,0,0,22,28,0,78,20,75,1391,472.7758,2.94219780168866
"060710097131","15000US060710097131","Block Group 1, Census Tract 97.13, San Bernardino County, California","Block Group 1, Census Tract 97.13, San Bernardino County, California","ca","150","00","ACSSF","0026554",,,,,"06","071",,,,"009713","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262,23,45,19,0,6,0,27,95,47,0,0,0,0,51250,290,0,20,0,63,0,0,39,14,15,0,64,31,44,1983,830.5764,2.38749870655771
"060710097132","15000US060710097132","Block Group 2, Census Tract 97.13, San Bernardino County, California","Block Group 2, Census Tract 97.13, San Bernardino County, California","ca","150","00","ACSSF","0026555",,,,,"06","071",,,,"009713","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,0,116,0,0,0,0,18,0,20,0,61,0,0,83207,324,10,53,0,13,0,22,0,11,0,0,83,77,55,1303,554.5531,2.34963984389117
"060710097133","15000US060710097133","Block Group 3, Census Tract 97.13, San Bernardino County, California","Block Group 3, Census Tract 97.13, San Bernardino County, California","ca","150","00","ACSSF","0026556",,,,,"06","071",,,,"009713","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545,43,64,0,0,57,0,19,121,148,0,0,0,93,47250,546,42,74,0,47,0,55,0,15,42,0,146,0,125,2614,2056.312,1.27120820637007
"060710097134","15000US060710097134","Block Group 4, Census Tract 97.13, San Bernardino County, California","Block Group 4, Census Tract 97.13, San Bernardino County, California","ca","150","00","ACSSF","0026557",,,,,"06","071",,,,"009713","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194,12,0,0,0,0,0,0,63,51,0,45,23,0,56591,220,0,0,0,0,8,0,0,32,0,0,149,9,22,1287,742.7845,1.73266941777336
"060710097141","15000US060710097141","Block Group 1, Census Tract 97.14, San Bernardino County, California","Block Group 1, Census Tract 97.14, San Bernardino County, California","ca","150","00","ACSSF","0026558",,,,,"06","071",,,,"009714","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,0,12,0,9,0,0,34,12,0,0,0,0,0,48500,185,10,0,0,0,12,9,0,13,31,0,71,0,39,876,460.8535,1.9008207760036
"060710097142","15000US060710097142","Block Group 2, Census Tract 97.14, San Bernardino County, California","Block Group 2, Census Tract 97.14, San Bernardino County, California","ca","150","00","ACSSF","0026559",,,,,"06","071",,,,"009714","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,40,21,20,0,0,12,0,0,65,0,0,0,0,43750,264,19,23,0,0,0,0,12,19,41,14,40,18,78,1434,1335.962,1.07338412378745
"060710097143","15000US060710097143","Block Group 3, Census Tract 97.14, San Bernardino County, California","Block Group 3, Census Tract 97.14, San Bernardino County, California","ca","150","00","ACSSF","0026560",,,,,"06","071",,,,"009714","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246,4,92,0,0,9,0,34,28,60,0,0,0,19,46518,183,0,26,0,0,55,0,0,5,42,0,34,0,21,1327,1424.103,0.93181435589663
"060710097151","15000US060710097151","Block Group 1, Census Tract 97.15, San Bernardino County, California","Block Group 1, Census Tract 97.15, San Bernardino County, California","ca","150","00","ACSSF","0026561",,,,,"06","071",,,,"009715","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393,0,70,0,0,125,0,17,0,181,0,0,0,0,61285,469,78,49,0,21,0,0,0,0,0,0,220,101,0,1594,2124.804,0.750186873452696
"060710097152","15000US060710097152","Block Group 2, Census Tract 97.15, San Bernardino County, California","Block Group 2, Census Tract 97.15, San Bernardino County, California","ca","150","00","ACSSF","0026562",,,,,"06","071",,,,"009715","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272,8,70,0,0,0,0,73,59,62,0,0,0,0,64405,426,58,112,0,23,16,0,0,72,0,0,91,38,16,2048,1796.104,1.1402454374306
"060710097153","15000US060710097153","Block Group 3, Census Tract 97.15, San Bernardino County, California","Block Group 3, Census Tract 97.15, San Bernardino County, California","ca","150","00","ACSSF","0026563",,,,,"06","071",,,,"009715","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,74,87,0,0,0,0,0,0,39,0,0,0,0,77250,314,37,88,15,0,0,0,0,17,55,0,67,0,35,1282,1722.566,0.744238583344788
"060710097154","15000US060710097154","Block Group 4, Census Tract 97.15, San Bernardino County, California","Block Group 4, Census Tract 97.15, San Bernardino County, California","ca","150","00","ACSSF","0026564",,,,,"06","071",,,,"009715","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281,0,102,0,0,45,0,33,0,101,0,0,0,0,84825,343,81,116,0,0,1,0,0,63,0,0,0,0,82,1603,1971.16,0.813226547767789
"060710097155","15000US060710097155","Block Group 5, Census Tract 97.15, San Bernardino County, California","Block Group 5, Census Tract 97.15, San Bernardino County, California","ca","150","00","ACSSF","0026565",,,,,"06","071",,,,"009715","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,50,113,17,0,0,0,17,37,104,0,0,30,0,88382,545,55,181,27,0,20,0,70,42,0,0,91,50,9,1956,939.0297,2.08300115676212
"060710097161","15000US060710097161","Block Group 1, Census Tract 97.16, San Bernardino County, California","Block Group 1, Census Tract 97.16, San Bernardino County, California","ca","150","00","ACSSF","0026566",,,,,"06","071",,,,"009716","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665,27,125,12,0,105,22,90,132,132,0,20,0,0,35577,570,34,56,0,7,116,23,19,48,0,0,156,70,41,3559,1427.382,2.49337680329021
"060710097162","15000US060710097162","Block Group 2, Census Tract 97.16, San Bernardino County, California","Block Group 2, Census Tract 97.16, San Bernardino County, California","ca","150","00","ACSSF","0026567",,,,,"06","071",,,,"009716","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199,0,11,14,0,34,0,37,26,77,0,0,0,0,30417,260,46,15,0,0,0,37,14,0,36,0,36,36,40,1813,3720.598,0.487287199786254
"060710097163","15000US060710097163","Block Group 3, Census Tract 97.16, San Bernardino County, California","Block Group 3, Census Tract 97.16, San Bernardino County, California","ca","150","00","ACSSF","0026568",,,,,"06","071",,,,"009716","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,0,73,0,3,0,20,0,0,22,0,0,0,0,18955,156,13,4,0,0,13,25,0,0,23,0,66,0,12,1429,3067.363,0.465872428752566
"060710097171","15000US060710097171","Block Group 1, Census Tract 97.17, San Bernardino County, California","Block Group 1, Census Tract 97.17, San Bernardino County, California","ca","150","00","ACSSF","0026569",,,,,"06","071",,,,"009717","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264,53,89,0,0,0,17,28,22,38,0,0,0,17,64464,355,49,38,0,22,0,3,11,65,50,0,21,26,70,1903,1075.788,1.76893560896807
"060710097172","15000US060710097172","Block Group 2, Census Tract 97.17, San Bernardino County, California","Block Group 2, Census Tract 97.17, San Bernardino County, California","ca","150","00","ACSSF","0026570",,,,,"06","071",,,,"009717","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508,49,220,12,13,63,0,0,47,96,0,8,0,0,77708,601,85,124,0,63,10,22,0,25,39,0,145,44,44,2852,2696.719,1.05758134786725
"060710098001","15000US060710098001","Block Group 1, Census Tract 98, San Bernardino County, California","Block Group 1, Census Tract 98, San Bernardino County, California","ca","150","00","ACSSF","0026571",,,,,"06","071",,,,"009800","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,0,9,14,0,0,0,14,101,28,0,0,4,0,22208,181,0,7,0,36,27,18,23,35,0,0,9,7,19,1152,4269.932,0.269793528000902
"060710098002","15000US060710098002","Block Group 2, Census Tract 98, San Bernardino County, California","Block Group 2, Census Tract 98, San Bernardino County, California","ca","150","00","ACSSF","0026572",,,,,"06","071",,,,"009800","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,9,0,0,16,7,0,6,54,44,0,0,0,0,13516,81,0,0,0,0,0,0,0,0,15,0,29,11,26,812,2395.788,0.3389282112504
"060710098003","15000US060710098003","Block Group 3, Census Tract 98, San Bernardino County, California","Block Group 3, Census Tract 98, San Bernardino County, California","ca","150","00","ACSSF","0026573",,,,,"06","071",,,,"009800","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,0,18,0,0,7,16,20,42,25,0,0,0,31,28387,223,24,2,0,19,0,12,7,31,9,0,68,51,0,1427,3718.881,0.383717607958029
"060710098004","15000US060710098004","Block Group 4, Census Tract 98, San Bernardino County, California","Block Group 4, Census Tract 98, San Bernardino County, California","ca","150","00","ACSSF","0026574",,,,,"06","071",,,,"009800","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244,12,0,40,32,10,31,76,7,17,0,0,10,9,46389,375,0,6,0,0,50,66,11,0,17,8,142,57,18,1397,4632.279,0.301579389557017
"060710099041","15000US060710099041","Block Group 1, Census Tract 99.04, San Bernardino County, California","Block Group 1, Census Tract 99.04, San Bernardino County, California","ca","150","00","ACSSF","0026575",,,,,"06","071",,,,"009904","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288,14,30,81,11,28,0,0,28,13,44,0,0,39,38772,510,15,163,0,0,0,31,0,0,35,0,73,89,104,2142,2027.051,1.05670759864524
"060710099042","15000US060710099042","Block Group 2, Census Tract 99.04, San Bernardino County, California","Block Group 2, Census Tract 99.04, San Bernardino County, California","ca","150","00","ACSSF","0026576",,,,,"06","071",,,,"009904","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245,0,42,0,0,0,23,83,65,32,0,0,0,0,47424,225,23,0,0,0,0,0,0,16,73,0,68,25,20,1911,2317.599,0.824560191012468
"060710099043","15000US060710099043","Block Group 3, Census Tract 99.04, San Bernardino County, California","Block Group 3, Census Tract 99.04, San Bernardino County, California","ca","150","00","ACSSF","0026577",,,,,"06","071",,,,"009904","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897,81,190,13,0,135,35,104,160,161,0,0,0,18,37965,1065,38,54,0,0,157,111,0,79,28,0,278,148,172,7294,5594.995,1.30366511350632
"060710099051","15000US060710099051","Block Group 1, Census Tract 99.05, San Bernardino County, California","Block Group 1, Census Tract 99.05, San Bernardino County, California","ca","150","00","ACSSF","0026578",,,,,"06","071",,,,"009905","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549,14,9,155,0,14,0,60,248,49,0,0,0,0,26191,462,46,9,0,12,63,20,0,14,80,0,138,47,33,3419,4042.467,0.845770713995586
"060710099052","15000US060710099052","Block Group 2, Census Tract 99.05, San Bernardino County, California","Block Group 2, Census Tract 99.05, San Bernardino County, California","ca","150","00","ACSSF","0026579",,,,,"06","071",,,,"009905","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,15,9,63,0,0,0,0,0,0,0,0,14,13,25190,191,0,13,0,0,0,30,0,0,97,0,26,0,25,1774,776.8408,2.28360826382207
"060710099053","15000US060710099053","Block Group 3, Census Tract 99.05, San Bernardino County, California","Block Group 3, Census Tract 99.05, San Bernardino County, California","ca","150","00","ACSSF","0026580",,,,,"06","071",,,,"009905","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386,31,78,13,0,56,0,9,152,39,0,0,8,0,53977,343,9,10,0,23,0,21,0,39,17,32,58,0,134,2535,3537.913,0.71652416922395
